BioMatrix Alpha 3.5 x 19 mm (W17110511);08888893018928;W17110511;2019-12-05;3
BioMatrix Alpha 3.5 x 24 mm (W16040542);08888893018935;W16040542;2017-05-03;-3
BioMatrix Alpha 3.5 x 24 mm (W16040542D);08888893018935;W16040542D;2018-05-03;3
BioMatrix Alpha 3.5 x 24 mm (W17110516);08888893018935;W17110516;2019-12-05;3
BioMatrix Alpha 3.5 x 29 mm (W17090084);08888893018942;W17090084;2019-09-22;2
BioMatrix Alpha 3.5 x 36 mm (W17050313);08888893018966;W17050313;2019-05-22;1
BioMatrix Alpha 4.00 x 19 mm (W16040358);08888893018997;W16040358;2017-04-25;1
BioMatrix Alpha 4.00 x 19 mm (W16050126D);08888893018997;W16050126D;2018-05-11;3
BioMatrix Alpha 4.00 x 24 mm (W16050085D);08888893019000;W16050085D;2018-05-09;1
Abbott MINI TREK 1.50 mm x 15 mm/RX (70109G1915313);08717648138102;70109G1;2019-12-31;1
Abbott MINI TREK 2.0 mm x 20 mm/RX (70111G1916564);08717648138164;70111G1;2019-12-31;1
Abbott NC TREK 2.5 mm x 12 mm/RX (70221G1913235);08717648151750;70221G1;2020-01-31;1
Abbott NC TREK 2.5 mm x 12 mm/RX (70222G1914319);08717648151750;70222G1;2020-01-31;1
Abbott NC TREK 2.5 mm x 15 mm/RX (70210G2913423);08717648151767;70210G2;2020-01-31;2
Abbott NC TREK 3.0 mm x 25 mm/RX (70109G1914755);08717648151897;70109G1;2019-12-31;1
Abbott Xience 3.5 mm x 33 mm (7052441915198);08717648161896;7052441;2020-05-31;1
