Abbott NC TREK 2.5 mm x 20 mm/RX (70807G1913809);08717648151774;70807G1;2020-07-31;0
Abbott NC TREK 2.5 mm x 20 mm/RX (71005G1914096);08717648151774;71005G1;2020-09-30;1
Abbott NC TREK 2.5 mm x 20 mm/RX (71023G1914063);08717648151774;71023G1;2020-09-30;0
Abbott NC TREK 2.5 mm x 20 mm/RX (80108G1913894);08717648151774;80108G1;2020-12-31;0
Abbott NC TREK 2.5 mm x 20 mm/RX (80112G1914261);08717648151774;80112G1;2020-12-31;0
Abbott NC TREK 2.5 mm x 20 mm/RX (80201G1913900);08717648151774;80201G1;2021-01-31;0
Abbott NC TREK 2.5 mm x 20 mm/RX (80323G1913007);08717648151774;80323G1;2021-02-28;2
Abbott NC TREK 2.5 mm x 25 mm/RX (70127G1913355);08717648151781;70127G1;2019-12-31;2
Abbott NC TREK 2.5 mm x 8 mm/RX (70728G1914997);08717648151743;70728G1;2020-06-30;1
Abbott NC TREK 3.0 mm x 12 mm/RX (70405G2913378);08717648151866;70405G2;2020-03-31;0
Abbott NC TREK 3.0 mm x 12 mm/RX (70520G2913169);08717648151866;70520G2;2020-04-30;0
Abbott NC TREK 3.0 mm x 12 mm/RX (70615G1913346);08717648151866;70615G1;2020-05-31;0
Abbott NC TREK 3.0 mm x 12 mm/RX (70729G1914364);08717648151866;70729G1;2020-06-30;0
Abbott NC TREK 3.0 mm x 12 mm/RX (70830G1914415);08717648151866;70830G1;2020-07-31;0
Abbott NC TREK 3.0 mm x 12 mm/RX (71023G1914209);08717648151866;71023G1;2020-09-30;1
Abbott NC TREK 3.0 mm x 12 mm/RX (71207G2914187);08717648151866;71207G2;2020-11-30;0
Abbott NC TREK 3.0 mm x 12 mm/RX (71218G1914547);08717648151866;71218G1;2020-11-30;0
Abbott NC TREK 3.0 mm x 12 mm/RX (80208G1913302);08717648151866;80208G1;2021-01-31;2
Abbott NC TREK 3.0 mm x 15 mm/RX (70104G1);08717648151873;70104G1;2019-12-31;-1
Abbott NC TREK 3.0 mm x 15 mm/RX (70105G1);08717648151873;70105G1;2019-12-31;0
Abbott NC TREK 3.0 mm x 15 mm/RX (70106G1913270);08717648151873;70106G1;2019-12-31;0
Abbott NC TREK 3.0 mm x 15 mm/RX (70211G1914360);08717648151873;70211G1;2020-01-31;-7
Abbott NC TREK 3.0 mm x 15 mm/RX (70316G1913493);08717648151873;70316G1;2020-02-29;0
Abbott NC TREK 3.0 mm x 15 mm/RX (70407G1914653);08717648151873;70407G1;2020-03-31;1
Abbott NC TREK 3.0 mm x 15 mm/RX (70518G1913463);08717648151873;70518G1;2020-04-30;0
Abbott NC TREK 3.0 mm x 15 mm/RX (70519G1913961);08717648151873;70519G1;2020-04-30;0
Abbott NC TREK 3.0 mm x 15 mm/RX (70615G1913240);08717648151873;70615G1;2020-05-31;0
Abbott NC TREK 3.0 mm x 15 mm/RX (70712G1914522);08717648151873;70712G1;2020-06-30;0
Abbott NC TREK 3.0 mm x 15 mm/RX (70718G1914380);08717648151873;70718G1;2020-06-30;1
