Nimi;Muutettu;Määrä(Tuote);Määrä;Viimeinen käyttöpäivä;barcode tuote;Lot;Varasto
Abbott NC TREK 4.0 mm x 15 mm/RX (71130G1914084);6.2.2018 9:29;1;"";31.10.2020;08717648152078;71130G1914084;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (80123G1914199);8.5.2018 14:50;1;"";31.12.2020;08717648152078;80123G1914199;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (80123G1914713);21.5.2018 14:06;1;"";31.12.2020;08717648152078;80123G1914713;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 8 mm/RX (61204G1);8.3.2017 14:39;-2;"";30.11.2019;08717648152054;61204G1;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 8 mm/RX (70119G1913043);12.9.2017 13:11;-2;"";31.12.2019;08717648152054;70119G1913043;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 8 mm/RX (70119G1914703);12.5.2017 13:53;1;"";31.12.2019;08717648152054;70119G1914703;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 8 mm/RX (70602G1914931);21.11.2017 14:02;-1;"";31.5.2020;08717648152054;70602G1914931;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 8 mm/RX (70602G1914932);12.9.2017 13:12;1;"";31.5.2020;08717648152054;70602G1914932;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 8 mm/RX (70818G1913673);21.2.2018 8:33;-1;"";31.7.2020;08717648152054;70818G1913673;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 8 mm/RX (70818G1914839);14.11.2017 13:29;1;"";31.7.2020;08717648152054;70818G1914839;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 8 mm/RX (71201G1914869);23.2.2018 14:36;1;"";30.11.2020;08717648152054;71201G1914869;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 8 mm/RX (71212G1914043);7.3.2018 13:44;1;"";30.11.2020;08717648152054;71212G1914043;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 8 mm/RX (71212G1914217);16.3.2018 11:24;1;"";30.11.2020;08717648152054;71212G1914217;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 12 mm/RX (70104G1914886);28.4.2017 11:20;-1;"";31.12.2019;08717648152108;70104G1914886;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 12 mm/RX (70608G1913503);8.1.2018 13:18;-1;"";31.5.2020;08717648152108;70608G1913503;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 12 mm/RX (70608G1913752);2.11.2017 14:13;1;"";31.5.2020;08717648152108;70608G1913752;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 12 mm/RX (70731G1913058);15.2.2018 15:16;1;"";30.6.2020;08717648152108;70731G1913058;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 12 mm/RX (70731G1914036);11.4.2018 14:44;-2;"";30.6.2020;08717648152108;70731G1914036;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 12 mm/RX (70731G1914038);8.1.2018 13:35;1;"";30.6.2020;08717648152108;70731G1914038;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 12 mm/RX (71212G1914229);11.4.2018 14:46;1;"";30.11.2020;08717648152108;71212G1914229;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 12 mm/RX (80206G1914136);16.5.2018 12:14;1;"";31.1.2021;08717648152108;80206G1914136;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 15 mm/RX (70112G1914851);13.4.2017 10:58;-1;"";31.12.2019;08717648152115;70112G1914851;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 15 mm/RX (70614G1913493);4.1.2018 13:36;1;"";31.5.2020;08717648152115;70614G1913493;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 15 mm/RX (70614G1913590);4.1.2018 13:34;-2;"";31.5.2020;08717648152115;70614G1913590;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 15 mm/RX (70614G1914760);27.10.2017 14:54;1;"";31.5.2020;08717648152115;70614G1914760;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 15 mm/RX (70908G1913442);16.5.2018 12:13;1;"";31.8.2020;08717648152115;70908G1913442;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 8 mm/RX (70104G1);17.5.2017 14:59;-2;"";31.12.2019;08717648152092;70104G1;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 8 mm/RX (70130G1913088);15.6.2017 14:26;-2;"";31.12.2019;08717648152092;70130G1913088;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 8 mm/RX (70130G1915500);17.5.2017 15:01;1;"";31.12.2019;08717648152092;70130G1915500;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 8 mm/RX (70130G1915502);23.5.2017 13:27;1;"";31.12.2019;08717648152092;70130G1915502;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 8 mm/RX (71206G1915126);21.2.2018 8:37;1;"";30.11.2020;08717648152092;71206G1915126;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 8 mm/RX (71206G1915128);20.2.2018 9:40;1;"";30.11.2020;08717648152092;71206G1915128;Peijas Kaupintavarasto TREK
Abbott NC TREK 5.0 mm x 12 mm/RX (51211G1);21.2.2017 14:49;1;"";30.11.2018;08717648152146;51211G1;Peijas Kaupintavarasto TREK
Abbott NC TREK 5.0 mm x 12 mm/RX (70324G1913151);11.4.2018 14:46;1;"";29.2.2020;08717648152146;70324G1913151;Peijas Kaupintavarasto TREK
Abbott NC TREK 5.0 mm x 8 mm/RX (70324G1913824);3.8.2017 13:27;1;"";29.2.2020;08717648152139;70324G1913824;Peijas Kaupintavarasto TREK
Abbott NC TREK 5.0 mm x 8 mm/RX (70324G1913877);30.11.2017 13:31;1;"";29.2.2020;08717648152139;70324G1913877;Peijas Kaupintavarasto TREK
Abbott TREK 3.0 mm x 15 mm/RX (70117G1913996);4.4.2017 13:46;-1;"";31.12.2019;08717648138430;70117G1913996;Peijas Kaupintavarasto TREK
Abbott Xience PROX 3.5 mm x 38 mm (7071141915151);1.9.2017 13:10;1;"";18.7.2020;08717648161902;7071141915151;Peijas Kaupintavarasto TREK
Abbott MINI TREK 1.20 mm x 15 mm/RX (61111G1917390);6.3.2017 13:24;1;"";31.10.2019;08717648138058;61111G1917390;Peijas Kaupintavarasto TREK
Abbott MINI TREK 1.50 mm x 08 mm/RX (60830G2914164);31.3.2017 14:06;1;"";31.7.2019;08717648138089;60830G2914164;Peijas Kaupintavarasto TREK
Abbott MINI TREK 1.50 mm x 08 mm/RX (60830G2914216);22.3.2017 14:03;1;"";31.7.2019;08717648138089;60830G2914216;Peijas Kaupintavarasto TREK
Abbott MINI TREK 1.50 mm x 12 mm/RX (61108G1913729);3.3.2017 13:47;1;"";31.10.2019;08717648138096;61108G1913729;Peijas Kaupintavarasto TREK
Abbott MINI TREK 1.50 mm x 12 mm/RX (61108G1914581);28.2.2017 12:51;1;"";31.10.2019;08717648138096;61108G1914581;Peijas Kaupintavarasto TREK
Abbott MINI TREK 1.50 mm x 12 mm/RX (61108G1914783);16.3.2017 10:56;1;"";31.10.2019;08717648138096;61108G1914783;Peijas Kaupintavarasto TREK
Abbott MINI TREK 1.50 mm x 12 mm/RX (61108G1915896);6.3.2017 13:24;1;"";31.10.2019;08717648138096;61108G1915896;Peijas Kaupintavarasto TREK
Abbott MINI TREK 1.50 mm x 12 mm/RX (61123G1915089);22.3.2017 13:40;1;"";31.10.2019;08717648138096;61123G1915089;Peijas Kaupintavarasto TREK
Abbott MINI TREK 1.50 mm x 12 mm/RX (61123G1915655);3.5.2017 13:13;1;"";31.10.2019;08717648138096;61123G1915655;Peijas Kaupintavarasto TREK
Abbott MINI TREK 1.50 mm x 12 mm/RX (61123G1917450);26.4.2017 14:08;1;"";31.10.2019;08717648138096;61123G1917450;Peijas Kaupintavarasto TREK
Abbott NC TREK 1.5 mm x 12 mm/RX (51202G1913425);1.3.2017 14:12;1;"";30.11.2018;08717648151590;51202G1913425;Peijas Kaupintavarasto TREK
Abbott NC TREK 1.5 mm x 12 mm/RX (51202G1913882);22.3.2017 14:04;1;"";30.11.2018;08717648151590;51202G1913882;Peijas Kaupintavarasto TREK
Abbott NC TREK 1.5 mm x 15 mm/RX (60929G1913718);6.3.2017 13:24;1;"";31.8.2019;08717648151606;60929G1913718;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 12 mm/RX (61208G1913251);16.3.2017 10:55;1;"";30.11.2019;08717648151644;61208G1913251;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 12 mm/RX (61208G1914333);8.3.2017 14:42;1;"";30.11.2019;08717648151644;61208G1914333;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 12 mm/RX (61208G1914357);1.3.2017 14:12;1;"";30.11.2019;08717648151644;61208G1914357;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 12 mm/RX (61208G1914730);22.3.2017 14:03;1;"";30.11.2019;08717648151644;61208G1914730;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 12 mm/RX (70118G1914256);20.4.2017 11:18;1;"";31.12.2019;08717648151644;70118G1914256;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 12 mm/RX (70118G1914258);19.4.2017 13:27;1;"";31.12.2019;08717648151644;70118G1914258;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 12 mm/RX (70118G1914521);26.4.2017 14:08;1;"";31.12.2019;08717648151644;70118G1914521;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 12 mm/RX (70118G1914529);26.4.2017 14:09;1;"";31.12.2019;08717648151644;70118G1914529;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 12 mm/RX (70118G1916180);3.5.2017 13:12;1;"";31.12.2019;08717648151644;70118G1916180;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (61109G1913218);28.2.2017 12:51;1;"";31.10.2019;08717648151651;61109G1913218;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (61109G1914115);3.3.2017 13:47;1;"";31.10.2019;08717648151651;61109G1914115;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (61109G1915764);28.3.2017 10:34;1;"";31.10.2019;08717648151651;61109G1915764;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (70118G1914601);26.4.2017 14:08;1;"";31.12.2019;08717648151651;70118G1914601;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (70221G1915015);4.4.2017 14:11;1;"";31.1.2020;08717648151651;70221G1915015;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (61111G2915241);1.3.2017 14:12;1;"";31.10.2019;08717648151750;61111G2915241;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (61111G2915243);2.3.2017 15:01;1;"";31.10.2019;08717648151750;61111G2915243;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70118G1914135);22.3.2017 14:04;1;"";31.12.2019;08717648151750;70118G1914135;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70118G1914835);16.3.2017 10:56;1;"";31.12.2019;08717648151750;70118G1914835;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70222G1914375);26.4.2017 14:09;1;"";31.1.2020;08717648151750;70222G1914375;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70103G1913852);1.3.2017 14:12;1;"";31.12.2019;08717648151767;70103G1913852;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70103G1913860);28.3.2017 10:34;1;"";31.12.2019;08717648151767;70103G1913860;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70118G3914279);26.4.2017 14:08;1;"";31.12.2019;08717648151767;70118G3914279;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70210G2913416);3.5.2017 13:13;1;"";31.1.2020;08717648151767;70210G2913416;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70210G2915039);13.4.2017 11:01;1;"";31.1.2020;08717648151767;70210G2915039;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (70105G1915054);31.3.2017 14:06;1;"";31.12.2019;08717648151774;70105G1915054;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 8 mm/RX (61219G1914752);16.3.2017 10:56;1;"";30.11.2019;08717648151743;61219G1914752;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70105G1915471);28.2.2017 12:51;1;"";31.12.2019;08717648151873;70105G1915471;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70105G1915477);28.2.2017 12:51;1;"";31.12.2019;08717648151873;70105G1915477;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 20 mm/RX (61206G1913669);8.3.2017 14:42;1;"";30.11.2019;08717648151880;61206G1913669;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 8 mm/RX (70103G1913236);10.3.2017 13:55;1;"";31.12.2019;08717648151859;70103G1913236;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 8 mm/RX (70120G1915359);27.3.2017 12:24;1;"";31.12.2019;08717648151859;70120G1915359;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 15 mm/RX (70303G1914940);4.5.2017 13:49;1;"";29.2.2020;08717648151989;70303G1914940;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 20 mm/RX (70227G1913267);3.5.2017 13:12;1;"";31.1.2020;08717648151996;70227G1913267;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.5 mm x 8 mm/RX (70304G1913909);30.3.2017 11:21;1;"";29.2.2020;08717648151965;70304G1913909;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 12 mm/RX (70302G1914802);4.5.2017 13:49;1;"";29.2.2020;08717648152061;70302G1914802;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 12 mm/RX (70302G2914002);19.4.2017 13:00;1;"";29.2.2020;08717648152061;70302G2914002;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (70112G2913457);16.3.2017 10:55;1;"";31.12.2019;08717648152078;70112G2913457;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (70214G1913337);27.3.2017 12:24;1;"";31.1.2020;08717648152078;70214G1913337;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 15 mm/RX (70301G1914887);28.4.2017 11:22;1;"";29.2.2020;08717648152078;70301G1914887;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 8 mm/RX (61204G1913442);28.2.2017 12:51;1;"";30.11.2019;08717648152054;61204G1913442;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 8 mm/RX (70119G1913292);8.3.2017 14:42;1;"";31.12.2019;08717648152054;70119G1913292;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.0 mm x 8 mm/RX (70119G1914704);10.4.2017 14:41;1;"";31.12.2019;08717648152054;70119G1914704;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 12 mm/RX (70104G1914341);20.4.2017 11:18;1;"";31.12.2019;08717648152108;70104G1914341;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 12 mm/RX (70104G1914880);28.4.2017 11:22;1;"";31.12.2019;08717648152108;70104G1914880;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 15 mm/RX (70112G1913865);28.3.2017 10:34;1;"";31.12.2019;08717648152115;70112G1913865;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 8 mm/RX (70104G1914423);10.4.2017 14:42;1;"";31.12.2019;08717648152092;70104G1914423;Peijas Kaupintavarasto TREK
Abbott NC TREK 4.5 mm x 8 mm/RX (70104G1915083);12.4.2017 13:35;1;"";31.12.2019;08717648152092;70104G1915083;Peijas Kaupintavarasto TREK
